,post_id,ticker,dividendo,yeld,media_yield_3m,soma_yield_3m,media_yield_6m,soma_yield_6m,media_yield_12m,soma_yield_12m,variacao_cotacao_mes,rentabilidade,rentabilidade_mes,cotacao_fechamento,soma_yield_ano_corrente,ano,vpa_yield,vpa,vpa_change,pl,vpa_rent,vpa_rent_m,yield_vpa_3m_sum,yield_vpa_3m,yield_vpa_6m_sum,yield_vpa_6m,yield_vpa_12m_sum,yield_vpa_12m,setor,setor_slug,valor,liquidezmediadiaria,patrimonio,pvp,p_vpa,post_title,ativos,volatility,numero_cotista,tx_gestao,tx_admin,tx_performance
442,396,XPIN11,0.62,0.78,0.75,2.25,0.7567,4.54,0.7883,9.46,-3.1717,0.5259,-2.4164,79.68,2.25,2024.0,0.5743,102.74,-1.1069,734642262.35,0.9115,-0.539,1.7614,0.5871,3.6162,0.6027,7.403,0.6169,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,79.9,571237.88,734642262.35,0.7705,0.7776912594899741,XPIN11,98,14.375076711602,50796,,,
443,275,XPLG11,0.78,0.7,0.71,2.13,0.7117,4.27,0.7133,8.56,2.2035,6.1823,2.919,111.78,2.13,2024.0,0.6974,111.84,-1.8258,3312011857.4,10.3629,-1.1412,2.1002,0.7001,4.2216,0.7036,8.2891,0.6908,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,110.2,5196560.03,3312011857.4,0.9831,0.9853361945636621,XPLG11,20,10.397654310225,338621,,,
444,373,XPML11,0.9,0.76,0.77,2.31,0.7683,4.61,0.775,9.3,-0.9918,5.9156,-0.2394,117.79,2.31,2024.0,0.8095,111.18,10.1446,3689832714.42,18.9858,11.0363,2.4545,0.8182,4.7728,0.7955,9.4366,0.7864,Shoppings,shoppings,116.22,11602850.98,3689832714.42,1.0445,1.04533189422558,XPML11,14,12.316852887623,437270,,,
445,345,XPPR11,0.07,0.28,0.3533,1.06,0.43,2.58,0.43,5.16,20.3162,37.6198,20.6531,25.11,1.06,2024.0,0.1069,65.51,-11.9134,479268064.09,-15.1494,-11.8193,0.4048,0.1349,0.8354,0.1392,1.6856,0.1405,Lajes Corporativas,lajes-corporativas,22.55,459288.08,479268064.09,0.3424,0.3442222561441,XPPR11,3,27.540622469189,54104,,,
446,399,XPSF11,0.075,0.89,0.89,2.67,0.91,5.46,0.9492,11.39,-1.0514,10.2429,-0.1708,8.47,2.67,2024.0,0.8661,8.66,3.7126,374866895.87,-89.0619,4.6108,2.6003,0.8668,5.2254,0.8709,10.6462,0.8872,Fundo de Fundos,fundo-de-fundos,8.39,523043.48,374866895.87,0.9642,0.9688221709006921,XPSF11,0,13.04744596085,64992,,,
447,174,XTED11,11.16,,,,,,,,,,,,,,0.0,28.0218,-0.3575,50230589.47,-3.445,-0.3575,0.0,0.0,0.0,0.0,0.0,0.0,Lajes Corporativas,lajes-corporativas,8.82,17641.88,67378204.04,0.6771,0.314754940796094,XTED11,1,29.460550469301,4098,,,
448,175,YUFI11,0.3893,0.0,0.0,0.0,0.0,0.0,0.0908,1.09,0.0,,0.0,,1.09,2023.0,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,105.0,3078.6,50018722.37,0.8765,,YUFI11,28,268.47293261769,62,,,
449,537,YUFI11B,0.6331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022.0,0.5999,105.5322,-0.0137,41701052.98,6.3235,0.5861,,,,,,,Indefinido,indefinido,0.0,,0.0,0.0,,YUFI11B,,,0,,,
450,1866,ZAVI11,1.34,1.0,0.9967,2.99,0.9583,5.75,0.9233,11.08,1.4603,8.2882,2.4749,133.4,2.99,2024.0,,,,,,,,,,,,,Indefinido,indefinido,132.72,702752.88,156260474.71,1.0014,,ZAVI11,10,22.495779184969,5692,,,
451,295,ZIFI11,3.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,2022.0,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,839.98,10918.72,56904044.67,0.6926,,ZIFI11,0,74.697832569893,73,,,
